team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Colorado St.,Boston College,2023-11-22,0,86,63,11,14,9,74,51,6,16,20
Bradley,UTEP,2023-11-22,0,63,56,9,15,17,59,57,15,19,18
UTEP,Bradley,2023-11-22,0,59,57,15,19,18,63,56,9,15,17
Bucknell,St. Bonaventure,2023-11-22,-1,61,46,3,17,15,67,56,11,12,13
St. Bonaventure,Bucknell,2023-11-22,1,67,56,11,12,13,61,46,3,17,15
Buffalo,Iona,2023-11-22,0,64,50,14,22,20,89,65,7,6,11
Iona,Buffalo,2023-11-22,0,89,65,7,6,11,64,50,14,22,20
CSU Bakersfield,Tarleton St.,2023-11-22,0,40,45,8,12,13,59,57,16,9,9
Tarleton St.,CSU Bakersfield,2023-11-22,0,59,57,16,9,9,40,45,8,12,13
California,Tulane,2023-11-22,0,81,61,10,20,19,84,62,5,11,19
Tulane,California,2023-11-22,0,84,62,5,11,19,81,61,10,20,19
The Citadel,Campbell,2023-11-22,-1,58,48,7,9,10,65,51,7,5,14
Campbell,The Citadel,2023-11-22,1,65,51,7,5,14,58,48,7,9,10
Central Ark.,Kansas St.,2023-11-22,-1,56,68,12,9,13,100,75,26,10,23
Kansas St.,Central Ark.,2023-11-22,1,100,75,26,10,23,56,68,12,9,13
Central Conn. St.,Massachusetts,2023-11-22,-1,60,53,10,15,22,89,58,11,11,15
Massachusetts,Central Conn. St.,2023-11-22,1,89,58,11,11,15,60,53,10,15,22
Chicago St.,Morgan St.,2023-11-22,0,84,53,11,19,39,83,65,10,19,13
Morgan St.,Chicago St.,2023-11-22,0,83,65,10,19,13,84,53,11,19,39
Georgia Tech,Cincinnati,2023-11-22,-1,54,49,7,19,19,89,62,8,6,24
Cincinnati,Georgia Tech,2023-11-22,1,89,62,8,6,24,54,49,7,19,19
ETSU,Cleveland St.,2023-11-22,-1,70,56,12,18,12,72,66,19,11,20
Cleveland St.,ETSU,2023-11-22,1,72,66,19,11,20,70,56,12,18,12
Harvard,Colgate,2023-11-22,-1,76,56,7,6,20,70,68,18,9,12
Colgate,Harvard,2023-11-22,1,70,68,18,9,12,76,56,7,6,20
Creighton,Loyola Chicago,2023-11-22,0,88,58,7,11,13,65,61,6,10,9
Loyola Chicago,Creighton,2023-11-22,0,65,61,6,10,9,88,58,7,11,13
Duquesne,Nebraska,2023-11-22,-1,79,63,14,6,17,89,53,7,2,31
Nebraska,Duquesne,2023-11-22,1,89,53,7,2,31,79,63,14,6,17
FDU,Queens (NC),2023-11-22,-1,84,66,13,13,25,97,68,13,11,28
Queens (NC),FDU,2023-11-22,1,97,68,13,11,28,84,66,13,13,25
Florida,Pittsburgh,2023-11-22,0,86,66,7,8,24,71,68,15,14,21
Pittsburgh,Florida,2023-11-22,0,71,68,15,14,21,86,66,7,8,24
Fresno St.,James Madison,2023-11-22,0,64,63,15,18,16,95,64,9,10,16
James Madison,Fresno St.,2023-11-22,0,95,64,9,10,16,64,63,15,18,16
Georgia St.,Little Rock,2023-11-22,-1,93,64,8,12,34,90,62,10,18,39
Little Rock,Georgia St.,2023-11-22,1,90,62,10,18,39,93,64,8,12,34
Gonzaga,UCLA,2023-11-22,0,69,53,13,12,29,65,54,14,10,31
UCLA,Gonzaga,2023-11-22,0,65,54,14,10,31,69,53,13,12,29
Grambling,Sam Houston,2023-11-22,0,68,49,4,14,13,86,54,6,8,20
Sam Houston,Grambling,2023-11-22,0,86,54,6,8,20,68,49,4,14,13
High Point,Hofstra,2023-11-22,0,92,73,21,5,43,97,62,6,9,30
Hofstra,High Point,2023-11-22,0,97,62,6,9,30,92,73,21,5,43
Idaho,Seattle U,2023-11-22,-1,55,52,7,14,13,92,55,11,11,23
Seattle U,Idaho,2023-11-22,1,92,55,11,11,23,55,52,7,14,13
Illinois St.,Wright St.,2023-11-22,0,49,54,9,17,19,74,57,8,12,21
Wright St.,Illinois St.,2023-11-22,0,74,57,8,12,21,49,54,9,17,19
Indiana St.,Pepperdine,2023-11-22,0,90,49,7,15,31,82,63,9,16,9
Pepperdine,Indiana St.,2023-11-22,0,82,63,9,16,9,90,49,7,15,31
Jacksonville St.,UIW,2023-11-22,-1,66,57,19,18,24,67,50,5,14,14
UIW,Jacksonville St.,2023-11-22,1,67,50,5,14,14,66,57,19,18,24
Kansas,Tennessee,2023-11-22,0,69,52,5,15,22,60,71,9,6,8
Tennessee,Kansas,2023-11-22,0,60,71,9,6,8,69,52,5,15,22
Long Beach St.,Louisiana,2023-11-22,0,82,61,12,11,17,92,68,12,8,8
Louisiana,Long Beach St.,2023-11-22,0,92,68,12,8,8,82,61,12,11,17
McNeese,Louisiana Tech,2023-11-22,-1,62,56,10,10,9,71,47,11,12,29
Louisiana Tech,McNeese,2023-11-22,1,71,47,11,12,29,62,56,10,10,9
Maine,South Fla.,2023-11-22,-1,70,51,5,14,20,59,65,15,11,18
South Fla.,Maine,2023-11-22,1,59,65,15,11,18,70,51,5,14,20
Marquette,Purdue,2023-11-22,0,75,58,5,9,11,78,59,13,15,15
Purdue,Marquette,2023-11-22,0,78,59,13,15,15,75,58,5,9,11
Memphis,Michigan,2023-11-22,0,71,57,6,11,16,67,61,19,18,17
Michigan,Memphis,2023-11-22,0,67,61,19,18,17,71,57,6,11,16
Merrimack,N.C. A&T,2023-11-22,0,96,61,7,11,29,73,61,5,13,22
N.C. A&T,Merrimack,2023-11-22,0,73,61,5,13,22,96,61,7,11,29
South Carolina St.,Missouri,2023-11-22,-1,59,55,10,15,8,82,58,12,13,13
Missouri,South Carolina St.,2023-11-22,1,82,58,12,13,13,59,55,10,15,8
UC Riverside,Montana St.,2023-11-22,-1,68,60,16,14,13,69,50,4,8,19
Montana St.,UC Riverside,2023-11-22,1,69,50,4,8,19,68,60,16,14,13
New Mexico St.,Southern Ill.,2023-11-22,0,54,47,10,12,29,81,54,7,5,26
Southern Ill.,New Mexico St.,2023-11-22,0,81,54,7,5,26,54,47,10,12,29
New Mexico,Rice,2023-11-22,0,90,71,11,7,15,56,53,5,17,18
Rice,New Mexico,2023-11-22,0,56,53,5,17,18,90,71,11,7,15
North Ala.,UT Martin,2023-11-22,-1,103,79,9,12,21,105,72,14,15,36
UT Martin,North Ala.,2023-11-22,1,105,72,14,15,36,103,79,9,12,21
North Carolina,UNI,2023-11-22,0,91,61,12,9,31,69,53,7,17,22
UNI,North Carolina,2023-11-22,0,69,53,7,17,22,91,61,12,9,31
Northern Colo.,Radford,2023-11-22,0,68,58,7,12,14,79,62,9,9,17
Radford,Northern Colo.,2023-11-22,0,79,62,9,9,17,68,58,7,12,14
UMES,Notre Dame,2023-11-22,-1,55,61,12,16,9,75,55,7,17,7
Notre Dame,UMES,2023-11-22,1,75,55,7,17,7,55,61,12,16,9
Princeton,Old Dominion,2023-11-22,-1,76,55,8,9,14,56,55,10,11,11
Old Dominion,Princeton,2023-11-22,1,56,55,10,11,11,76,55,8,9,14
Ole Miss,Temple,2023-11-22,-1,77,59,14,13,9,76,59,12,10,13
Temple,Ole Miss,2023-11-22,1,76,59,12,10,13,77,59,14,13,9
Tennessee Tech,Presbyterian,2023-11-22,-1,79,60,3,11,21,75,66,8,10,21
Presbyterian,Tennessee Tech,2023-11-22,1,75,66,8,10,21,79,60,3,11,21
Purdue Fort Wayne,San Francisco,2023-11-22,-1,60,58,4,12,11,76,62,16,13,20
San Francisco,Purdue Fort Wayne,2023-11-22,1,76,62,16,13,20,60,58,4,12,11
SMU,Wisconsin,2023-11-22,0,61,51,11,15,12,69,62,16,9,13
Wisconsin,SMU,2023-11-22,0,69,62,16,9,13,61,51,11,15,12
South Dakota St.,Southern Miss.,2023-11-22,-1,65,51,14,17,18,54,55,13,8,31
Southern Miss.,South Dakota St.,2023-11-22,1,54,55,13,8,31,65,51,14,17,18
Southern Utah,Texas St.,2023-11-22,0,74,51,7,11,26,67,63,16,11,19
Texas St.,Southern Utah,2023-11-22,0,67,63,16,11,19,74,51,7,11,26
Texas Tech,Villanova,2023-11-22,0,69,51,6,15,22,85,58,11,10,32
Villanova,Texas Tech,2023-11-22,0,85,58,11,10,32,69,51,6,15,22
Toledo,UC Irvine,2023-11-22,0,71,64,18,14,19,77,54,10,14,23
UC Irvine,Toledo,2023-11-22,0,77,54,10,14,23,71,64,18,14,19
Virginia,West Virginia,2023-11-22,0,56,52,6,9,16,54,51,12,16,13
West Virginia,Virginia,2023-11-22,0,54,51,12,16,13,56,52,6,9,16
Arizona St.,BYU,2023-11-23,0,49,57,8,10,18,77,66,18,14,12
BYU,Arizona St.,2023-11-23,0,77,66,18,14,12,49,57,8,10,18
Arizona,Michigan St.,2023-11-23,0,74,59,12,10,20,68,64,11,9,14
Michigan St.,Arizona,2023-11-23,0,68,64,11,9,14,74,59,12,10,20
Arkansas,Memphis,2023-11-23,0,79,55,13,18,27,84,53,9,13,30
Memphis,Arkansas,2023-11-23,0,84,53,9,13,30,79,55,13,18,27
Boise St.,Virginia Tech,2023-11-23,0,75,57,8,16,16,82,55,4,9,27
Virginia Tech,Boise St.,2023-11-23,0,82,55,4,9,27,75,57,8,16,16
Boston College,Loyola Chicago,2023-11-23,0,68,64,6,8,11,71,53,8,16,18
Loyola Chicago,Boston College,2023-11-23,0,71,53,8,16,18,68,64,6,8,11
Butler,Fla. Atlantic,2023-11-23,0,86,60,10,10,22,91,63,15,10,27
Fla. Atlantic,Butler,2023-11-23,0,91,63,15,10,27,86,60,10,10,22
Colorado St.,Creighton,2023-11-23,0,69,63,7,8,5,48,61,9,9,13
Creighton,Colorado St.,2023-11-23,0,48,61,9,9,13,69,63,7,8,5
Iowa St.,VCU,2023-11-23,0,68,59,17,7,30,64,44,5,16,18
VCU,Iowa St.,2023-11-23,0,64,44,5,16,18,68,59,17,7,30
Iowa,Oklahoma,2023-11-23,0,67,67,18,14,18,79,64,9,8,15
Oklahoma,Iowa,2023-11-23,0,79,64,9,8,15,67,67,18,14,18
Michigan,Stanford,2023-11-23,0,83,54,6,13,16,78,62,8,13,4
Stanford,Michigan,2023-11-23,0,78,62,8,13,4,83,54,6,13,16
NC State,Vanderbilt,2023-11-23,0,84,70,11,12,21,78,56,9,19,30
Vanderbilt,NC State,2023-11-23,0,78,56,9,19,30,84,70,11,12,21
North Carolina,Villanova,2023-11-23,0,81,65,13,13,23,83,60,11,9,36
Villanova,North Carolina,2023-11-23,0,83,60,11,9,36,81,65,13,13,23
Penn St.,Texas A&M,2023-11-23,0,77,53,7,9,22,89,57,12,10,21
Texas A&M,Penn St.,2023-11-23,0,89,57,12,10,21,77,53,7,9,22
Seton Hall,Southern California,2023-11-23,0,63,71,17,13,12,71,45,6,19,27
Southern California,Seton Hall,2023-11-23,0,71,45,6,19,27,63,71,17,13,12
Texas Tech,UNI,2023-11-23,0,72,61,11,8,19,70,51,8,13,19
UNI,Texas Tech,2023-11-23,0,70,51,8,13,19,72,61,11,8,19
A&M-Corpus Christi,LIU,2023-11-24,0,68,64,17,11,30,83,55,7,14,25
LIU,A&M-Corpus Christi,2023-11-24,0,83,55,7,14,25,68,64,17,11,30
Alabama A&M,ETSU,2023-11-24,-1,71,51,9,14,25,82,56,13,11,29
ETSU,Alabama A&M,2023-11-24,1,82,56,13,11,29,71,51,9,14,25
Alabama St.,N.C. A&T,2023-11-24,0,88,61,11,10,20,73,55,9,10,32
N.C. A&T,Alabama St.,2023-11-24,0,73,55,9,10,32,88,61,11,10,20
Alabama,Ohio St.,2023-11-24,0,81,56,7,12,26,92,50,7,14,30
Ohio St.,Alabama,2023-11-24,0,92,50,7,14,30,81,56,7,12,26
Alcorn,Clemson,2023-11-24,-1,69,52,2,9,21,90,70,13,7,18
Clemson,Alcorn,2023-11-24,1,90,70,13,7,18,69,52,2,9,21
Arizona St.,Vanderbilt,2023-11-24,0,82,56,7,10,17,67,64,13,5,20
Vanderbilt,Arizona St.,2023-11-24,0,67,64,13,5,20,82,56,7,10,17
Ark.-Pine Bluff,Ball St.,2023-11-24,-1,74,59,10,12,15,92,54,10,15,22
Ball St.,Ark.-Pine Bluff,2023-11-24,1,92,54,10,15,22,74,59,10,12,15
Arkansas St.,San Diego,2023-11-24,0,57,68,18,15,18,71,64,9,11,18
San Diego,Arkansas St.,2023-11-24,0,71,64,9,11,18,57,68,18,15,18
Arkansas,North Carolina,2023-11-24,0,72,55,6,12,20,87,57,13,10,35
North Carolina,Arkansas,2023-11-24,0,87,57,13,10,35,72,55,6,12,20
BYU,NC State,2023-11-24,0,95,60,8,17,20,86,64,7,9,22
NC State,BYU,2023-11-24,0,86,64,7,9,22,95,60,8,17,20
Baylor,Florida,2023-11-24,0,95,58,11,14,25,91,69,19,12,27
Florida,Baylor,2023-11-24,0,91,69,19,12,27,95,58,11,14,25
Belmont,Monmouth,2023-11-24,0,84,62,6,12,10,93,59,13,13,31
Monmouth,Belmont,2023-11-24,0,93,59,13,13,31,84,62,6,12,10
Bethune-Cookman,Lamar University,2023-11-24,0,65,59,9,17,23,83,52,12,22,31
Lamar University,Bethune-Cookman,2023-11-24,0,83,52,12,22,31,65,59,9,17,23
Boise St.,VCU,2023-11-24,0,65,51,5,8,21,61,53,10,14,15
VCU,Boise St.,2023-11-24,0,61,53,10,14,15,65,51,5,8,21
Bowling Green,Western Ky.,2023-11-24,0,65,58,10,23,22,72,69,13,11,29
Western Ky.,Bowling Green,2023-11-24,0,72,69,13,11,29,65,58,10,23,22
Brown,Delaware,2023-11-24,0,59,63,12,16,16,67,62,8,9,21
Delaware,Brown,2023-11-24,0,67,62,8,9,21,59,63,12,16,16
Bryant,Xavier,2023-11-24,-1,75,69,6,18,8,100,68,7,11,21
Xavier,Bryant,2023-11-24,1,100,68,7,11,21,75,69,6,18,8
Butler,Penn St.,2023-11-24,0,88,62,9,9,19,78,71,14,10,8
Penn St.,Butler,2023-11-24,0,78,71,14,10,8,88,62,9,9,19
Mississippi Val.,CSUN,2023-11-24,-1,48,42,2,23,18,84,58,15,14,37
CSUN,Mississippi Val.,2023-11-24,1,84,58,15,14,37,48,42,2,23,18
Canisius,Wofford,2023-11-24,0,76,55,9,11,36,67,62,12,15,26
Wofford,Canisius,2023-11-24,0,67,62,12,15,26,76,55,9,11,36
Charleston So.,Wake Forest,2023-11-24,-1,56,51,8,15,16,71,48,6,9,27
Wake Forest,Charleston So.,2023-11-24,1,71,48,6,9,27,56,51,8,15,16
Evansville,Chattanooga,2023-11-24,-1,85,68,11,12,18,77,69,10,15,11
Chattanooga,Evansville,2023-11-24,1,77,69,10,15,11,85,68,11,12,18
Davidson,Saint Mary's (CA),2023-11-24,-1,55,47,9,13,24,89,65,19,13,8
Saint Mary's (CA),Davidson,2023-11-24,1,89,65,19,13,8,55,47,9,13,24
Youngstown St.,Dayton,2023-11-24,-1,69,61,8,8,10,77,51,6,8,26
Dayton,Youngstown St.,2023-11-24,1,77,51,6,8,26,69,61,8,8,10
Delaware St.,Longwood,2023-11-24,-1,82,70,11,21,21,84,61,7,12,33
Longwood,Delaware St.,2023-11-24,1,84,61,7,12,33,82,70,11,21,21
Southern Ind.,Duke,2023-11-24,-1,62,58,9,12,6,80,60,14,7,28
Duke,Southern Ind.,2023-11-24,1,80,60,14,7,28,62,58,9,12,6
New Hampshire,Fairfield,2023-11-24,-1,83,64,11,15,7,80,70,12,6,15
Fairfield,New Hampshire,2023-11-24,1,80,70,12,6,15,83,64,11,15,7
Fla. Atlantic,Texas A&M,2023-11-24,0,96,56,7,8,23,89,67,22,12,20
Texas A&M,Fla. Atlantic,2023-11-24,0,89,67,22,12,20,96,56,7,8,23
George Washington,Ohio,2023-11-24,0,99,70,7,21,27,94,79,12,18,25
Ohio,George Washington,2023-11-24,0,94,79,12,18,25,99,70,7,21,27
Winthrop,Georgia,2023-11-24,-1,69,59,10,7,23,78,58,12,10,21
Georgia,Winthrop,2023-11-24,1,78,58,12,10,21,69,59,10,7,23
Grambling,Troy,2023-11-24,-1,67,55,8,14,20,80,55,13,12,39
Troy,Grambling,2023-11-24,1,80,55,13,12,39,67,55,8,14,20
Hawaii,UTRGV,2023-11-24,0,76,58,6,16,13,57,63,10,13,20
UTRGV,Hawaii,2023-11-24,0,57,63,10,13,20,76,58,6,16,13
Houston Christian,Oklahoma St.,2023-11-24,-1,65,64,10,14,23,92,70,11,9,18
Oklahoma St.,Houston Christian,2023-11-24,1,92,70,11,9,18,65,64,10,14,23
Montana,Houston,2023-11-24,-1,44,43,7,16,19,79,58,15,4,30
Houston,Montana,2023-11-24,1,79,58,15,4,30,44,43,7,16,19
Idaho,UC San Diego,2023-11-24,0,73,68,10,12,12,70,54,5,11,31
UC San Diego,Idaho,2023-11-24,0,70,54,5,11,31,73,68,10,12,12
Western Ill.,Illinois,2023-11-24,-1,52,72,15,10,8,84,72,16,9,12
Illinois,Western Ill.,2023-11-24,1,84,72,16,9,12,52,72,15,10,8
Indiana St.,Toledo,2023-11-24,0,76,54,5,17,19,74,62,10,16,14
Toledo,Indiana St.,2023-11-24,0,74,62,10,16,14,76,54,5,17,19
Iowa St.,Virginia Tech,2023-11-24,0,62,50,9,13,26,71,49,8,15,23
Virginia Tech,Iowa St.,2023-11-24,0,71,49,8,15,23,62,50,9,13,26
Iowa,Seton Hall,2023-11-24,0,85,55,3,11,19,72,75,16,6,12
Seton Hall,Iowa,2023-11-24,0,72,75,16,6,12,85,55,3,11,19
Jacksonville St.,UTSA,2023-11-24,-1,77,68,14,5,15,62,56,10,14,12
UTSA,Jacksonville St.,2023-11-24,1,62,56,10,14,12,77,68,14,5,15
Jacksonville,Robert Morris,2023-11-24,-1,74,54,3,15,19,65,51,8,20,23
Robert Morris,Jacksonville,2023-11-24,1,65,51,8,20,23,74,54,3,15,19
Kansas City,UNC Greensboro,2023-11-24,0,64,53,11,13,21,76,50,8,10,23
UNC Greensboro,Kansas City,2023-11-24,0,76,50,8,10,23,64,53,11,13,21
Marshall,Kentucky,2023-11-24,-1,82,69,17,16,23,118,74,10,9,15
Kentucky,Marshall,2023-11-24,1,118,74,10,9,15,82,69,17,16,23
North Florida,LSU,2023-11-24,-1,63,65,14,15,10,75,50,10,15,32
LSU,North Florida,2023-11-24,1,75,50,10,15,32,63,65,14,15,10
Lafayette,Penn,2023-11-24,-1,72,62,8,7,5,74,55,11,9,21
Penn,Lafayette,2023-11-24,1,74,55,11,9,21,72,62,8,7,5
Le Moyne,Pacific,2023-11-24,-1,71,62,8,9,20,73,53,6,12,27
Pacific,Le Moyne,2023-11-24,1,73,53,6,12,27,71,62,8,9,20
Lehigh,Providence,2023-11-24,-1,64,60,5,10,6,78,62,8,10,13
Providence,Lehigh,2023-11-24,1,78,62,8,10,13,64,60,5,10,6
Lipscomb,UNC Asheville,2023-11-24,0,86,59,14,16,29,75,73,22,14,24
UNC Asheville,Lipscomb,2023-11-24,0,75,73,22,14,24,86,59,14,16,29
Manhattan,UConn,2023-11-24,-1,60,63,10,13,2,90,62,8,9,9
UConn,Manhattan,2023-11-24,1,90,62,8,9,9,60,63,10,13,2
Memphis,Villanova,2023-11-24,0,63,57,9,11,23,79,61,10,10,18
Villanova,Memphis,2023-11-24,0,79,61,10,10,18,63,57,9,11,23
Mercer,Tennessee St.,2023-11-24,0,60,46,10,23,13,59,52,9,15,18
Tennessee St.,Mercer,2023-11-24,0,59,52,9,15,18,60,46,10,23,13
Merrimack,Samford,2023-11-24,-1,71,53,8,16,17,79,60,16,19,17
Samford,Merrimack,2023-11-24,1,79,60,16,19,17,71,53,8,16,17
Michigan,Texas Tech,2023-11-24,0,57,54,9,8,14,73,58,13,9,21
Texas Tech,Michigan,2023-11-24,0,73,58,13,9,21,57,54,9,8,14
Middle Tenn.,UIC,2023-11-24,0,40,52,14,20,9,70,57,10,13,6
UIC,Middle Tenn.,2023-11-24,0,70,57,10,13,6,40,52,14,20,9
Nicholls,Mississippi St.,2023-11-24,-1,61,54,8,15,20,74,61,19,17,27
Mississippi St.,Nicholls,2023-11-24,1,74,61,19,17,27,61,54,8,15,20
New Mexico,Pepperdine,2023-11-24,0,90,60,8,11,30,71,64,8,15,11
Pepperdine,New Mexico,2023-11-24,0,71,64,8,15,11,90,60,8,11,30
Oklahoma,Southern California,2023-11-24,0,72,60,9,15,7,70,57,7,11,12
Southern California,Oklahoma,2023-11-24,0,70,57,7,11,12,72,60,9,15,7
Oregon St.,Pittsburgh,2023-11-24,0,51,52,8,14,21,76,60,17,11,24
Pittsburgh,Oregon St.,2023-11-24,0,76,60,17,11,24,51,52,8,14,21
Oregon,Santa Clara,2023-11-24,0,82,65,11,10,21,88,60,11,10,27
Santa Clara,Oregon,2023-11-24,0,88,60,11,10,27,82,65,11,10,21
Rice,UC Irvine,2023-11-24,0,68,57,5,10,23,83,58,9,12,24
UC Irvine,Rice,2023-11-24,0,83,58,9,12,24,68,57,5,10,23
Southeastern La.,Western Mich.,2023-11-24,0,67,62,15,14,13,68,51,7,21,7
Western Mich.,Southeastern La.,2023-11-24,0,68,51,7,21,7,67,62,15,14,13
Stanford,UNI,2023-11-24,0,51,52,4,14,13,73,68,9,6,7
UNI,Stanford,2023-11-24,0,73,68,9,6,7,51,52,4,14,13
Utah Tech,Washington St.,2023-11-24,-1,53,57,12,16,17,93,57,11,11,22
Washington St.,Utah Tech,2023-11-24,1,93,57,11,11,22,53,57,12,16,17
Alabama A&M,Cleveland St.,2023-11-25,-1,59,55,18,20,31,86,50,10,17,26
Cleveland St.,Alabama A&M,2023-11-25,1,86,50,10,17,26,59,55,18,20,31
Alabama St.,Merrimack,2023-11-25,0,66,63,11,12,26,60,56,9,18,24
Merrimack,Alabama St.,2023-11-25,0,60,56,9,18,24,66,63,11,12,26
Alabama,Oregon,2023-11-25,0,99,64,16,16,28,91,69,11,13,15
Oregon,Alabama,2023-11-25,0,91,69,11,13,15,99,64,16,16,28
Arkansas St.,UTRGV,2023-11-25,0,75,59,16,14,20,58,60,13,7,27
UTRGV,Arkansas St.,2023-11-25,0,58,60,13,7,27,75,59,16,14,20
Army West Point,Binghamton,2023-11-25,-1,68,60,13,14,23,75,48,8,13,36
Binghamton,Army West Point,2023-11-25,1,75,48,8,13,36,68,60,13,14,23
Belmont,Penn,2023-11-25,-1,84,61,10,12,19,79,67,12,8,20
Penn,Belmont,2023-11-25,1,79,67,12,8,20,84,61,10,12,19
Bethune-Cookman,Delaware St.,2023-11-25,0,64,56,8,16,12,72,53,8,15,21
Delaware St.,Bethune-Cookman,2023-11-25,0,72,53,8,15,21,64,56,8,16,12
Bowling Green,Lipscomb,2023-11-25,0,82,58,2,11,5,61,63,9,10,11
Lipscomb,Bowling Green,2023-11-25,0,61,63,9,10,11,82,58,2,11,5
Vermont,Bradley,2023-11-25,-1,70,62,13,12,15,79,53,7,8,25
Bradley,Vermont,2023-11-25,1,79,53,7,8,25,70,62,13,12,15
Brown,Kansas City,2023-11-25,0,93,53,8,15,34,83,70,16,18,14
Kansas City,Brown,2023-11-25,0,83,70,16,18,14,93,53,8,15,34
Bucknell,Marist,2023-11-25,-1,49,59,12,11,9,73,50,6,13,6
Marist,Bucknell,2023-11-25,1,73,50,6,13,6,49,59,12,11,9
California,San Diego St.,2023-11-25,0,67,72,21,14,18,76,57,7,5,37
San Diego St.,California,2023-11-25,0,76,57,7,5,37,67,72,21,14,18
Canisius,Western Ky.,2023-11-25,0,85,62,12,14,31,77,64,12,15,22
Western Ky.,Canisius,2023-11-25,0,77,64,12,15,22,85,62,12,14,31
Eastern Mich.,Central Ark.,2023-11-25,-1,74,53,8,9,23,71,57,10,11,22
Central Ark.,Eastern Mich.,2023-11-25,1,71,57,10,11,22,74,53,8,9,23
Georgia St.,Charlotte,2023-11-25,-1,57,56,12,15,10,65,45,3,8,28
Charlotte,Georgia St.,2023-11-25,1,65,45,3,8,28,57,56,12,15,10
UT Martin,Chicago St.,2023-11-25,-1,94,58,10,16,27,71,69,10,10,15
Chicago St.,UT Martin,2023-11-25,1,71,69,10,10,15,94,58,10,16,27
Maine,Columbia,2023-11-25,-1,56,60,7,17,5,75,59,10,16,12
Columbia,Maine,2023-11-25,1,75,59,10,16,12,56,60,7,17,5
Dartmouth,Saint Louis,2023-11-25,-1,65,53,7,11,17,66,60,9,6,21
Saint Louis,Dartmouth,2023-11-25,1,66,60,9,6,21,65,53,7,11,17
NIU,DePaul,2023-11-25,-1,89,58,9,8,35,79,66,11,8,22
DePaul,NIU,2023-11-25,1,79,66,11,8,22,89,58,9,8,35
Delaware,UNC Greensboro,2023-11-25,0,77,60,13,12,21,88,58,7,7,26
UNC Greensboro,Delaware,2023-11-25,0,88,58,7,7,26,77,60,13,12,21
Detroit Mercy,SIUE,2023-11-25,-1,67,56,13,12,17,81,52,7,7,19
SIUE,Detroit Mercy,2023-11-25,1,81,52,7,7,19,67,56,13,12,17
Texas Southern,Drake,2023-11-25,-1,71,62,11,11,13,77,55,13,11,23
Drake,Texas Southern,2023-11-25,1,77,55,13,11,23,71,62,11,11,13
East Carolina,George Mason,2023-11-25,-1,59,58,16,7,21,81,55,8,7,11
George Mason,East Carolina,2023-11-25,1,81,55,8,7,11,59,58,16,7,21
Evansville,Southeast Mo. St.,2023-11-25,0,93,62,9,6,29,74,58,9,14,17
Southeast Mo. St.,Evansville,2023-11-25,0,74,58,9,14,17,93,62,9,6,29
FDU,Jacksonville,2023-11-25,0,90,58,5,10,23,91,52,7,11,31
Jacksonville,FDU,2023-11-25,0,91,52,7,11,31,90,58,5,10,23
UNCW,FGCU,2023-11-25,-1,71,53,7,10,15,55,51,12,13,21
FGCU,UNCW,2023-11-25,1,55,51,12,13,21,71,53,7,10,15
Furman,UAB,2023-11-25,-1,86,59,13,13,23,92,58,10,9,23
UAB,Furman,2023-11-25,1,92,58,10,9,23,86,59,13,13,23
George Washington,UIC,2023-11-25,0,79,66,12,12,23,89,63,8,12,21
UIC,George Washington,2023-11-25,0,89,63,8,12,21,79,66,12,12,23
Jackson St.,Georgetown,2023-11-25,-1,81,72,22,8,21,88,54,10,9,25
Georgetown,Jackson St.,2023-11-25,1,88,54,10,9,25,81,72,22,8,21
North Dakota St.,Grand Canyon,2023-11-25,-1,71,54,11,15,22,86,69,14,4,20
Grand Canyon,North Dakota St.,2023-11-25,1,86,69,14,4,20,71,54,11,15,22
St. Thomas (MN),Green Bay,2023-11-25,-1,51,60,6,7,11,64,46,5,13,24
Green Bay,St. Thomas (MN),2023-11-25,1,64,46,5,13,24,51,60,6,7,11
Hawaii,San Diego,2023-11-25,0,77,56,8,13,24,66,60,9,12,18
San Diego,Hawaii,2023-11-25,0,66,60,9,12,18,77,56,8,13,24
Holy Cross,St. John's (NY),2023-11-25,-1,45,47,4,20,8,91,77,21,8,8
St. John's (NY),Holy Cross,2023-11-25,1,91,77,21,8,8,45,47,4,20,8
Howard,Mount St. Mary's,2023-11-25,-1,87,64,15,21,25,83,64,10,15,27
Mount St. Mary's,Howard,2023-11-25,1,83,64,10,15,27,87,64,15,21,25
LIU,Northern Ky.,2023-11-25,-1,64,54,5,20,7,72,58,9,9,26
Northern Ky.,LIU,2023-11-25,1,72,58,9,9,26,64,54,5,20,7
UTEP,LMU (CA),2023-11-25,-1,47,53,7,14,19,67,55,8,13,25
LMU (CA),UTEP,2023-11-25,1,67,55,8,13,25,47,53,7,14,19
Lafayette,Monmouth,2023-11-25,0,53,54,13,23,17,63,52,13,17,31
Monmouth,Lafayette,2023-11-25,0,63,52,13,17,31,53,54,13,23,17
Lamar University,Longwood,2023-11-25,-1,72,61,15,14,25,83,51,8,19,21
Longwood,Lamar University,2023-11-25,1,83,51,8,19,21,72,61,15,14,25
UMES,Liberty,2023-11-25,-1,62,55,6,8,13,99,60,9,7,9
Liberty,UMES,2023-11-25,1,99,60,9,7,9,62,55,6,8,13
