team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Portland,Ark.-Pine Bluff,2025-11-06,1,83,59,8,19,32,74,57,9,19,27
Ark.-Pine Bluff,Portland,2025-11-06,-1,74,57,9,19,27,83,59,8,19,32
Columbia,New Haven,2025-11-07,-1,71,49,8,16,14,53,57,9,12,16
New Haven,Columbia,2025-11-07,1,53,57,9,12,16,71,49,8,16,14
UTSA,SIUE,2025-11-07,1,60,71,17,9,21,77,58,12,14,26
SIUE,UTSA,2025-11-07,-1,77,58,12,14,26,60,71,17,9,21
Northeastern,Colgate,2025-11-07,-1,68,59,11,7,25,65,59,10,11,16
Colgate,Northeastern,2025-11-07,1,65,59,10,11,16,68,59,11,7,25
Georgetown,Maryland,2025-11-07,-1,70,53,11,11,31,60,52,12,13,37
Maryland,Georgetown,2025-11-07,1,60,52,12,13,37,70,53,11,11,31
Northwestern,Boston U.,2025-11-07,1,76,60,11,5,13,52,58,15,14,7
Boston U.,Northwestern,2025-11-07,-1,52,58,15,14,7,76,60,11,5,13
Col. of Charleston,Liberty,2025-11-07,-1,75,55,12,12,17,90,59,10,5,17
Liberty,Col. of Charleston,2025-11-07,1,90,59,10,5,17,75,55,12,12,17
Tulsa,Rhode Island,2025-11-07,0,82,54,13,14,24,65,48,9,16,19
Rhode Island,Tulsa,2025-11-07,0,65,48,9,16,19,82,54,13,14,24
Buffalo,Green Bay,2025-11-07,1,83,47,9,7,41,76,47,4,11,21
Green Bay,Buffalo,2025-11-07,-1,76,47,4,11,21,83,47,9,7,41
Ohio St.,Purdue Fort Wayne,2025-11-07,1,94,51,4,19,13,68,59,7,13,17
Purdue Fort Wayne,Ohio St.,2025-11-07,-1,68,59,7,13,17,94,51,4,19,13
Virginia,N.C. Central,2025-11-07,1,81,61,20,12,19,62,60,16,9,22
Georgia St.,Cincinnati,2025-11-07,-1,64,57,8,17,18,74,62,14,16,26
Bucknell,Mount St. Mary's,2025-11-07,-1,73,58,9,4,23,62,51,11,15,25
Mount St. Mary's,Bucknell,2025-11-07,1,62,51,11,15,25,73,58,9,4,23
Winthrop,George Mason,2025-11-07,-1,90,67,11,6,29,96,59,16,14,43
George Mason,Winthrop,2025-11-07,1,96,59,16,14,43,90,67,11,6,29
Arkansas St.,SFA,2025-11-07,-1,65,54,10,14,33,90,70,19,14,19
SFA,Arkansas St.,2025-11-07,1,90,70,19,14,19,65,54,10,14,33
Purdue,Oakland,2025-11-07,1,87,68,11,5,15,77,68,12,9,12
Oakland,Purdue,2025-11-07,-1,77,68,12,9,12,87,68,11,5,15
Notre Dame,Detroit Mercy,2025-11-07,1,102,69,11,7,22,70,67,8,13,10
Detroit Mercy,Notre Dame,2025-11-07,-1,70,67,8,13,10,102,69,11,7,22
Charlotte,Tennessee Tech,2025-11-07,1,70,47,10,19,20,65,47,10,17,25
Tennessee Tech,Charlotte,2025-11-07,-1,65,47,10,17,25,70,47,10,19,20
Siena,Brown,2025-11-07,-1,62,57,15,14,22,46,58,12,16,10
Brown,Siena,2025-11-07,1,46,58,12,16,10,62,57,15,14,22
Troy,Furman,2025-11-07,-1,64,56,8,14,13,61,56,10,17,12
Furman,Troy,2025-11-07,1,61,56,10,17,12,64,56,8,14,13
Pittsburgh,Longwood,2025-11-07,1,78,50,11,14,35,60,69,12,7,14
Longwood,Pittsburgh,2025-11-07,-1,60,69,12,7,14,78,50,11,14,35
Cornell,Kent St.,2025-11-07,-1,102,63,13,17,22,110,65,11,11,33
Kent St.,Cornell,2025-11-07,1,110,65,11,11,33,102,63,13,17,22
Kentucky,Valparaiso,2025-11-07,1,107,68,11,6,26,59,67,12,10,20
Valparaiso,Kentucky,2025-11-07,-1,59,67,12,10,20,107,68,11,6,26
Florida St.,Alabama St.,2025-11-07,1,101,74,17,15,14,64,65,13,17,19
Iowa,Western Ill.,2025-11-07,1,77,50,4,7,20,58,47,6,14,18
Cincinnati,Georgia St.,2025-11-07,1,74,62,14,16,26,64,57,8,17,18
N.C. Central,Virginia,2025-11-07,-1,62,60,16,9,22,81,61,20,12,19
North Carolina,Kansas,2025-11-07,1,87,66,16,11,17,74,58,7,14,15
Kansas,North Carolina,2025-11-07,-1,74,58,7,14,15,87,66,16,11,17
Washington St.,Davidson,2025-11-07,-1,69,55,12,16,23,85,49,4,15,21
Davidson,Washington St.,2025-11-07,1,85,49,4,15,21,69,55,12,16,23
Gardner-Webb,Clemson,2025-11-07,-1,59,47,6,16,26,97,77,19,3,20
Clemson,Gardner-Webb,2025-11-07,1,97,77,19,3,20,59,47,6,16,26
Alabama St.,Florida St.,2025-11-07,-1,64,65,13,17,19,101,74,17,15,14
Sacred Heart,Duquesne,2025-11-07,-1,80,56,15,11,46,92,66,17,7,39
Duquesne,Sacred Heart,2025-11-07,1,92,66,17,7,39,80,56,15,11,46
Morehead St.,Wake Forest,2025-11-07,-1,65,63,11,19,17,81,70,23,19,30
Wake Forest,Morehead St.,2025-11-07,1,81,70,23,19,30,65,63,11,19,17
Western Ill.,Iowa,2025-11-07,-1,58,47,6,14,18,77,50,4,7,20
Hofstra,Iona,2025-11-07,-1,73,63,14,15,18,81,60,11,15,27
Iona,Hofstra,2025-11-07,1,81,60,11,15,27,73,63,14,15,18
Georgia Tech,Bryant,2025-11-07,1,74,63,7,13,10,45,60,9,16,16
Bryant,Georgia Tech,2025-11-07,-1,45,60,9,16,16,74,63,7,13,10
Seton Hall,Wagner,2025-11-07,1,68,61,20,11,24,61,49,9,20,12
ULM,Ole Miss,2025-11-07,-1,65,59,8,15,17,86,66,11,13,13
Ole Miss,ULM,2025-11-07,1,86,66,11,13,13,65,59,8,15,17
Wagner,Seton Hall,2025-11-07,-1,61,49,9,20,12,68,61,20,11,24
UMass Lowell,UConn,2025-11-07,-1,47,47,8,21,32,110,69,15,10,22
UConn,UMass Lowell,2025-11-07,1,110,69,15,10,22,47,47,8,21,32
Stonehill,DePaul,2025-11-07,-1,64,57,6,16,15,72,62,8,7,35
Southeast Mo. St.,Missouri,2025-11-07,-1,84,63,13,16,21,89,54,9,19,31
Missouri,Southeast Mo. St.,2025-11-07,1,89,54,9,19,31,84,63,13,16,21
Utah St.,VCU,2025-11-07,0,80,58,14,18,26,77,60,14,19,28
VCU,Utah St.,2025-11-07,0,77,60,14,19,28,80,58,14,18,26
DePaul,Stonehill,2025-11-07,1,72,62,8,7,35,64,57,6,16,15
Kansas City,Southern Ill.,2025-11-07,-1,78,69,16,12,23,101,61,9,12,26
Southern Ill.,Kansas City,2025-11-07,1,101,61,9,12,26,78,69,16,12,23
Texas Tech,Sam Houston,2025-11-07,1,98,58,19,11,43,77,65,18,14,20
Sam Houston,Texas Tech,2025-11-07,-1,77,65,18,14,20,98,58,19,11,43
Eastern Ill.,Nicholls,2025-11-07,1,65,52,12,16,29,57,61,15,11,27
Nicholls,Eastern Ill.,2025-11-07,-1,57,61,15,11,27,65,52,12,16,29
Murray St.,Mississippi Val.,2025-11-07,1,108,79,19,5,25,60,60,15,23,21
Mississippi Val.,Murray St.,2025-11-07,-1,60,60,15,23,21,108,79,19,5,25
South Carolina St.,Samford,2025-11-07,-1,72,57,6,13,18,82,53,9,10,37
Louisiana,Southeastern La.,2025-11-07,1,58,44,4,12,12,52,45,12,11,31
Southeastern La.,Louisiana,2025-11-07,-1,52,45,12,11,31,58,44,4,12,12
Illinois,FGCU,2025-11-07,1,113,65,11,7,34,70,79,13,1,12
Southern Ind.,VMI,2025-11-07,1,74,74,15,11,17,78,71,13,10,22
VMI,Southern Ind.,2025-11-07,-1,78,71,13,10,22,74,74,15,11,17
Wisconsin,NIU,2025-11-07,1,97,61,15,9,37,72,47,4,17,31
NIU,Wisconsin,2025-11-07,-1,72,47,4,17,31,97,61,15,9,37
FGCU,Illinois,2025-11-07,-1,70,79,13,1,12,113,65,11,7,34
Samford,South Carolina St.,2025-11-07,1,82,53,9,10,37,72,57,6,13,18
San Diego,Idaho St.,2025-11-07,1,68,59,12,10,14,71,57,13,10,19
Idaho St.,San Diego,2025-11-07,-1,71,57,13,10,19,68,59,12,10,14
Arizona,Utah Tech,2025-11-07,1,93,63,13,12,20,67,55,11,14,27
Utah Tech,Arizona,2025-11-07,-1,67,55,11,14,27,93,63,13,12,20
UAB,NC State,2025-11-07,-1,70,71,17,14,14,94,61,11,14,22
NC State,UAB,2025-11-07,1,94,61,11,14,22,70,71,17,14,14
Yale,Navy,2025-11-07,-1,97,66,12,10,23,68,50,6,19,28
Navy,Yale,2025-11-07,1,68,50,6,19,28,97,66,12,10,23
Youngstown St.,Grand Canyon,2025-11-07,-1,90,56,8,9,30,81,66,16,13,22
Grand Canyon,Youngstown St.,2025-11-07,1,81,66,16,13,22,90,56,8,9,30
Santa Clara,McNeese,2025-11-07,1,79,66,25,15,25,67,51,9,14,23
Oregon,Rice,2025-11-07,1,67,52,16,12,38,63,62,14,14,11
Rice,Oregon,2025-11-07,-1,63,62,14,14,11,67,52,16,12,38
Oregon St.,UIC,2025-11-07,1,76,51,15,21,25,73,55,10,14,21
UIC,Oregon St.,2025-11-07,-1,73,55,10,14,21,76,51,15,21,25
McNeese,Santa Clara,2025-11-07,-1,67,51,9,14,23,79,66,25,15,25
Pepperdine,UCLA,2025-11-07,-1,63,61,15,12,13,74,52,13,10,26
UCLA,Pepperdine,2025-11-07,1,74,52,13,10,26,63,61,15,12,13
UC Irvine,California Baptist,2025-11-07,1,61,62,11,10,23,69,66,19,17,15
California Baptist,UC Irvine,2025-11-07,-1,69,66,19,17,15,61,62,11,10,23
Saint Mary's (CA),Chattanooga,2025-11-07,1,87,45,6,14,29,66,52,6,13,19
Chattanooga,Saint Mary's (CA),2025-11-07,-1,66,52,6,13,19,87,45,6,14,29
Minnesota,Alcorn,2025-11-08,1,95,60,19,12,37,50,56,10,16,15
St. John's (NY),Alabama,2025-11-08,1,96,63,10,12,40,103,81,14,7,22
Alabama,St. John's (NY),2025-11-08,-1,103,81,14,7,22,96,63,10,12,40
Akron,Princeton,2025-11-08,1,104,71,11,7,21,69,65,12,15,20
Princeton,Akron,2025-11-08,-1,69,65,12,15,20,104,71,11,7,21
Alcorn,Minnesota,2025-11-08,-1,50,56,10,16,15,95,60,19,12,37
Drexel,Saint Joseph's,2025-11-08,-1,65,69,16,12,14,76,58,11,10,30
Penn St.,New Haven,2025-11-08,-1,87,61,12,6,16,43,45,6,19,8
Delaware St.,Syracuse,2025-11-08,-1,43,65,17,15,17,83,55,7,14,21
Florida A&M,Kennesaw St.,2025-11-08,1,72,67,13,12,33,92,57,5,14,28
New Haven,Penn St.,2025-11-08,1,43,45,6,19,8,87,61,12,6,16
Nebraska,FIU,2025-11-08,1,96,67,9,15,8,66,71,17,20,6
FIU,Nebraska,2025-11-08,-1,66,71,17,20,6,96,67,9,15,8
Syracuse,Delaware St.,2025-11-08,1,83,55,7,14,21,43,65,17,15,17
Kennesaw St.,Florida A&M,2025-11-08,-1,92,57,5,14,28,72,67,13,12,33
Saint Joseph's,Drexel,2025-11-08,1,76,58,11,10,30,65,69,16,12,14
Western Caro.,Duke,2025-11-08,-1,54,72,15,14,11,95,64,13,10,33
Duke,Western Caro.,2025-11-08,1,95,64,13,10,33,54,72,15,14,11
South Fla.,George Washington,2025-11-08,0,95,72,16,12,37,99,55,11,21,41
George Washington,South Fla.,2025-11-08,0,99,55,11,21,41,95,72,16,12,37
Toledo,Marshall,2025-11-08,1,73,64,15,14,19,85,63,13,15,12
Wofford,Milwaukee,2025-11-08,1,86,63,14,13,30,76,63,7,7,19
Milwaukee,Wofford,2025-11-08,-1,76,63,7,7,19,86,63,14,13,30
Fairfield,NJIT,2025-11-08,-1,74,66,18,16,24,53,60,7,16,12
NJIT,Fairfield,2025-11-08,1,53,60,7,16,12,74,66,18,16,24
Dayton,UMBC,2025-11-08,1,77,51,6,9,24,71,58,11,15,10
Tulane,Texas St.,2025-11-08,1,79,47,5,11,30,71,60,11,11,13
Texas St.,Tulane,2025-11-08,-1,71,60,11,11,13,79,47,5,11,30
UMBC,Dayton,2025-11-08,-1,71,58,11,15,10,77,51,6,9,24
Saint Peter's,FDU,2025-11-08,1,93,62,11,11,27,83,57,11,18,20
FDU,Saint Peter's,2025-11-08,-1,83,57,11,18,20,93,62,11,11,27
Binghamton,Niagara,2025-11-08,1,59,56,11,9,20,67,59,11,8,17
Niagara,Binghamton,2025-11-08,-1,67,59,11,8,17,59,56,11,9,20
Marshall,Toledo,2025-11-08,-1,85,63,13,15,12,73,64,15,14,19
Towson,Houston,2025-11-08,-1,48,49,9,18,14,65,62,12,12,7
Memphis,San Francisco,2025-11-08,1,76,66,17,14,26,70,55,9,15,25
San Francisco,Memphis,2025-11-08,-1,70,55,9,15,25,76,66,17,14,26
Houston,Towson,2025-11-08,1,65,62,12,12,7,48,49,9,18,14
Northern Ky.,Tennessee,2025-11-08,-1,56,58,10,15,13,95,65,16,12,19
Tennessee,Northern Ky.,2025-11-08,1,95,65,16,12,19,56,58,10,15,13
Texas,Lafayette,2025-11-08,1,97,63,16,9,29,60,55,10,15,17
Lafayette,Texas,2025-11-08,-1,60,55,10,15,17,97,63,16,9,29
UNC Asheville,Ga. Southern,2025-11-08,-1,90,60,9,18,24,93,65,12,9,39
Ga. Southern,UNC Asheville,2025-11-08,1,93,65,12,9,39,90,60,9,18,24
Monmouth,La Salle,2025-11-08,-1,60,52,11,16,17,73,62,20,12,28
La Salle,Monmouth,2025-11-08,1,73,62,20,12,28,60,52,11,16,17
Montana,Stanford,2025-11-08,-1,68,51,5,20,17,91,79,16,5,15
Stanford,Montana,2025-11-08,1,91,79,16,5,15,68,51,5,20,17
UCF,Vanderbilt,2025-11-08,1,93,58,8,12,28,105,68,9,6,17
Vanderbilt,UCF,2025-11-08,-1,105,68,9,6,17,93,58,8,12,28
Air Force,Austin Peay,2025-11-08,1,54,52,15,22,24,74,52,10,17,29
Austin Peay,Air Force,2025-11-08,-1,74,52,10,17,29,54,52,15,22,24
New Mexico,UT Arlington,2025-11-08,1,74,57,9,12,27,56,51,14,23,24
UT Arlington,New Mexico,2025-11-08,-1,56,51,14,23,24,74,57,9,12,27
Elon,UNC Greensboro,2025-11-08,-1,92,75,19,4,30,90,63,12,11,27
UNC Greensboro,Elon,2025-11-08,1,90,63,12,11,27,92,75,19,4,30
Boise St.,Utah Valley,2025-11-08,1,101,59,11,9,34,77,55,6,16,24
St. Bonaventure,Canisius,2025-11-08,1,89,68,20,8,18,70,51,7,11,17
Canisius,St. Bonaventure,2025-11-08,-1,70,51,7,11,17,89,68,20,8,18
Colorado,Eastern Wash.,2025-11-08,1,102,63,11,9,39,97,62,5,11,19
Eastern Wash.,Colorado,2025-11-08,-1,97,62,5,11,19,102,63,11,9,39
UC Santa Barbara,San Jose St.,2025-11-08,1,85,52,10,11,19,74,50,11,14,21
San Jose St.,UC Santa Barbara,2025-11-08,-1,74,50,11,14,21,85,52,10,11,19
Utah Valley,Boise St.,2025-11-08,-1,77,55,6,16,24,101,59,11,9,34
William & Mary,Norfolk St.,2025-11-08,-1,81,53,10,17,34,78,58,14,19,31
Norfolk St.,William & Mary,2025-11-08,1,78,58,14,19,31,81,53,10,17,34
Wyoming,Cal St. Fullerton,2025-11-08,1,92,65,11,11,37,82,55,7,17,43
Cal St. Fullerton,Wyoming,2025-11-08,-1,82,55,7,17,43,92,65,11,11,37
Virginia Tech,Providence,2025-11-08,0,107,79,12,11,22,101,76,12,14,25
Providence,Virginia Tech,2025-11-08,0,101,76,12,14,25,107,79,12,11,22
IU Indy,Butler,2025-11-08,-1,80,80,14,17,15,112,76,23,17,43
Butler,IU Indy,2025-11-08,1,112,76,23,17,43,80,80,14,17,15
Maine,Stony Brook,2025-11-08,-1,60,51,5,11,25,71,62,10,8,23
Long Beach St.,Fresno St.,2025-11-08,-1,62,53,8,16,23,82,52,10,16,28
Fresno St.,Long Beach St.,2025-11-08,1,82,52,10,16,28,62,53,8,16,23
Stony Brook,Maine,2025-11-08,1,71,62,10,8,23,60,51,5,11,25
East Carolina,Richmond,2025-11-08,-1,72,54,8,13,31,87,50,4,11,36
Richmond,East Carolina,2025-11-08,1,87,50,4,11,36,72,54,8,13,31
Massachusetts,UAlbany,2025-11-08,1,83,60,14,13,30,62,53,8,19,23
Col. of Charleston,Fla. Atlantic,2025-11-08,0,77,60,13,9,24,94,68,18,7,22
Fla. Atlantic,Col. of Charleston,2025-11-08,0,94,68,18,7,22,77,60,13,9,24
Presbyterian,ETSU,2025-11-08,1,68,48,11,16,26,64,55,13,12,21
ETSU,Presbyterian,2025-11-08,-1,64,55,13,12,21,68,48,11,16,26
UAlbany,Massachusetts,2025-11-08,-1,62,53,8,19,23,83,60,14,13,30
Tarleton St.,A&M-Corpus Christi,2025-11-08,1,85,47,9,13,37,77,58,15,13,29
A&M-Corpus Christi,Tarleton St.,2025-11-08,-1,77,58,15,13,29,85,47,9,13,37
Prairie View,Wichita St.,2025-11-08,-1,62,59,12,17,28,105,61,14,10,41
Wichita St.,Prairie View,2025-11-08,1,105,61,14,10,41,62,59,12,17,28
Utah,Weber St.,2025-11-08,1,92,77,19,13,32,89,73,17,15,28
Michigan St.,Arkansas,2025-11-08,1,69,61,19,14,26,66,56,13,14,23
Arkansas,Michigan St.,2025-11-08,-1,66,56,13,14,23,69,61,19,14,26
Queens (NC),Villanova,2025-11-08,-1,74,47,3,16,16,94,71,22,8,25
Weber St.,Utah,2025-11-08,-1,89,73,17,15,28,92,77,19,13,32
Villanova,Queens (NC),2025-11-08,1,94,71,22,8,25,74,47,3,16,16
Belmont,Tennessee St.,2025-11-08,1,87,57,8,17,33,79,77,19,13,20
Central Mich.,Bradley,2025-11-08,-1,54,55,8,15,15,85,56,10,10,25
Bradley,Central Mich.,2025-11-08,1,85,56,10,10,25,54,55,8,15,15
Tennessee St.,Belmont,2025-11-08,-1,79,77,19,13,20,87,57,8,17,33
Bellarmine,Kansas St.,2025-11-08,-1,71,61,11,13,17,98,53,11,18,23
Kansas St.,Bellarmine,2025-11-08,1,98,53,11,18,23,71,61,11,13,17
St. Thomas (MN),Army West Point,2025-11-08,1,83,60,10,7,25,76,62,11,11,14
Army West Point,St. Thomas (MN),2025-11-08,-1,76,62,11,11,14,83,60,10,7,25
Southern Utah,UTRGV,2025-11-08,1,72,65,12,11,19,95,76,17,12,5
UTRGV,Southern Utah,2025-11-08,-1,95,76,17,12,5,72,65,12,11,19
LMU (CA),Ark.-Pine Bluff,2025-11-08,1,94,62,11,6,28,72,65,12,13,11
Ark.-Pine Bluff,LMU (CA),2025-11-08,-1,72,65,12,13,11,94,62,11,6,28
Holy Cross,BYU,2025-11-08,-1,53,60,9,15,11,98,63,4,6,16
UNLV,Chattanooga,2025-11-08,1,101,59,16,8,37,69,53,5,12,15
Chattanooga,UNLV,2025-11-08,-1,69,53,5,12,15,101,59,16,8,37
BYU,Holy Cross,2025-11-08,1,98,63,4,6,16,53,60,9,15,11
Houston Christian,UC San Diego,2025-11-08,-1,60,55,7,16,14,78,58,8,12,13
Nevada,Pacific,2025-11-08,1,78,58,18,9,39,77,59,7,8,15
Pacific,Nevada,2025-11-08,-1,77,59,7,8,15,78,58,18,9,39
Seattle U,Cal Poly,2025-11-08,1,71,63,12,17,14,73,58,14,23,22
UC San Diego,Houston Christian,2025-11-08,1,78,58,8,12,13,60,55,7,16,14
Cal Poly,Seattle U,2025-11-08,-1,73,58,14,23,22,71,63,12,17,14
Gonzaga,Oklahoma,2025-11-08,1,83,79,18,7,11,68,58,8,16,18
Oklahoma,Gonzaga,2025-11-08,-1,68,58,8,16,18,83,79,18,7,11
Harvard,New Hampshire,2025-11-09,1,86,56,5,9,18,75,58,5,14,10
New Hampshire,Harvard,2025-11-09,-1,75,58,5,14,10,86,56,5,9,18
Campbell,Western Mich.,2025-11-09,1,91,54,8,15,41,82,64,11,15,26
Western Mich.,Campbell,2025-11-09,-1,82,64,11,15,26,91,54,8,15,41
Penn,American,2025-11-09,-1,78,52,8,18,32,84,63,10,13,23
Coppin St.,James Madison,2025-11-09,-1,70,47,12,18,36,84,59,10,12,20
James Madison,Coppin St.,2025-11-09,1,84,59,10,12,20,70,47,12,18,36
American,Penn,2025-11-09,1,84,63,10,13,23,78,52,8,18,32
Indiana,Marquette,2025-11-09,0,100,66,10,8,24,77,59,14,15,33
Marquette,Indiana,2025-11-09,0,77,59,14,15,33,100,66,10,8,24
N.C. Central,App State,2025-11-09,-1,54,50,7,11,20,76,54,11,8,29
App State,N.C. Central,2025-11-09,1,76,54,11,8,29,54,50,7,11,20
Morehead St.,Georgia,2025-11-09,-1,81,74,20,16,20,120,75,16,9,26
Le Moyne,Bowling Green,2025-11-09,-1,60,52,11,24,12,83,66,10,6,17
Marist,Dartmouth,2025-11-09,-1,75,66,9,13,5,56,49,9,20,28
Dartmouth,Marist,2025-11-09,1,56,49,9,20,28,75,66,9,13,5
North Dakota,CSUN,2025-11-09,1,85,65,9,8,23,93,60,14,16,31
CSUN,North Dakota,2025-11-09,-1,93,60,14,16,31,85,65,9,8,23
Bowling Green,Le Moyne,2025-11-09,1,83,66,10,6,17,60,52,11,24,12
Oklahoma St.,Texas A&M,2025-11-09,1,87,66,12,9,22,63,62,14,16,17
Georgia,Morehead St.,2025-11-09,1,120,75,16,9,26,81,74,20,16,20
Mercer,Lipscomb,2025-11-09,1,92,65,11,8,13,77,67,12,11,7
Lipscomb,Mercer,2025-11-09,-1,77,67,12,11,7,92,65,11,8,13
South Dakota St.,UNI,2025-11-09,-1,58,51,12,17,14,65,49,5,11,20
UNI,South Dakota St.,2025-11-09,1,65,49,5,11,20,58,51,12,17,14
Cornell,Illinois St.,2025-11-09,-1,65,60,10,11,24,76,55,12,14,33
Illinois St.,Cornell,2025-11-09,1,76,55,12,14,33,65,60,10,11,24
Brown,Vermont,2025-11-09,1,84,67,10,13,24,89,72,11,10,22
Vermont,Brown,2025-11-09,-1,89,72,11,10,22,84,67,10,13,24
Texas A&M,Oklahoma St.,2025-11-09,-1,63,62,14,16,17,87,66,12,9,22
Denver,Montana St.,2025-11-09,-1,75,55,9,14,10,73,61,9,8,7
Montana St.,Denver,2025-11-09,1,73,61,9,8,7,75,55,9,14,10
Lehigh,West Virginia,2025-11-09,-1,47,46,3,16,11,69,49,9,13,25
West Virginia,Lehigh,2025-11-09,1,69,49,9,13,25,47,46,3,16,11
Arizona St.,Utah Tech,2025-11-09,1,81,66,11,8,16,66,55,10,16,22
Utah Tech,Arizona St.,2025-11-09,-1,66,55,10,16,22,81,66,11,8,16
Missouri,VMI,2025-11-09,1,106,65,17,11,35,68,57,8,17,20
VMI,Missouri,2025-11-09,-1,68,57,8,17,20,106,65,17,11,35
Idaho St.,San Diego St.,2025-11-09,-1,57,45,9,19,14,73,49,5,12,12
Loyola Chicago,North Texas,2025-11-09,0,62,55,16,13,31,64,53,13,12,27
San Diego St.,Idaho St.,2025-11-09,1,73,49,5,12,12,57,45,9,19,14
Portland,UC Davis,2025-11-09,1,67,54,12,17,22,63,61,15,16,16
UC Davis,Portland,2025-11-09,-1,63,61,15,16,16,67,54,12,17,22
North Texas,Loyola Chicago,2025-11-09,0,64,53,13,12,27,62,55,16,13,31
Southern California,Manhattan,2025-11-09,1,114,81,24,12,32,83,61,10,12,36
Manhattan,Southern California,2025-11-09,-1,83,61,10,12,36,114,81,24,12,32
Howard,Grambling,2025-11-09,1,70,48,10,19,16,73,49,10,17,19
Fla. Atlantic,Liberty,2025-11-09,-1,68,55,12,13,24,88,58,5,9,13
Liberty,Fla. Atlantic,2025-11-09,1,88,58,5,9,13,68,55,12,13,24
Omaha,Colorado St.,2025-11-09,-1,74,59,8,7,15,97,53,14,11,33
Colorado St.,Omaha,2025-11-09,1,97,53,14,11,33,74,59,8,7,15
Grambling,Howard,2025-11-09,-1,73,49,10,17,19,70,48,10,19,16
South Carolina,Southern Miss.,2025-11-09,1,83,64,12,15,21,79,67,13,9,21
Southern Miss.,South Carolina,2025-11-09,-1,79,67,13,9,21,83,64,12,15,21
Washington,Baylor,2025-11-09,-1,69,68,16,12,15,78,56,7,9,29
Baylor,Washington,2025-11-09,1,78,56,7,9,29,69,68,16,12,15
Hawaii,East Texas A&M,2025-11-09,1,100,51,10,14,54,74,53,8,14,32
East Texas A&M,Hawaii,2025-11-09,-1,74,53,8,14,32,100,51,10,14,54
New Haven,UMass Lowell,2025-11-10,-1,73,56,9,14,15,67,57,13,12,27
UMass Lowell,New Haven,2025-11-10,1,67,57,13,12,27,73,56,9,14,15
Maine,Rutgers,2025-11-10,-1,60,46,6,18,13,72,50,14,14,29
Rutgers,Maine,2025-11-10,1,72,50,14,14,29,60,46,6,18,13
UConn,Columbia,2025-11-10,1,89,53,7,6,29,62,56,11,13,20
Niagara,Delaware St.,2025-11-10,1,68,47,3,9,14,57,54,8,8,12
Delaware St.,Niagara,2025-11-10,-1,57,54,8,8,12,68,47,3,9,14
Columbia,UConn,2025-11-10,-1,62,56,11,13,20,89,53,7,6,29
Indiana St.,SIUE,2025-11-10,-1,64,60,14,17,17,55,64,14,15,13
SIUE,Indiana St.,2025-11-10,1,55,64,14,15,13,64,60,14,17,17
UNCW,Kent St.,2025-11-10,-1,77,77,17,7,18,86,53,7,11,24
Kent St.,UNCW,2025-11-10,1,86,53,7,11,24,77,77,17,7,18
Eastern Ky.,Western Ky.,2025-11-10,1,79,61,8,14,20,87,70,12,3,28
Western Ky.,Eastern Ky.,2025-11-10,-1,87,70,12,3,28,79,61,8,14,20
South Carolina St.,N.C. A&T,2025-11-10,-1,62,55,12,24,28,85,62,15,19,33
N.C. A&T,South Carolina St.,2025-11-10,1,85,62,15,19,33,62,55,12,24,28
Presbyterian,Georgia St.,2025-11-10,-1,63,46,9,14,19,61,54,13,10,18
Georgia St.,Presbyterian,2025-11-10,1,61,54,13,10,18,63,46,9,14,19
Fairfield,Seton Hall,2025-11-10,-1,59,50,11,17,23,82,66,16,7,28
Seton Hall,Fairfield,2025-11-10,1,82,66,16,7,28,59,50,11,17,23
Miami (FL),Stetson,2025-11-10,1,102,66,11,12,26,61,57,8,17,26
Stetson,Miami (FL),2025-11-10,-1,61,57,8,17,26,102,66,11,12,26
Charleston So.,The Citadel,2025-11-10,-1,96,66,14,9,21,86,57,6,8,30
The Citadel,Charleston So.,2025-11-10,1,86,57,6,8,30,96,66,14,9,21
Pittsburgh,Eastern Mich.,2025-11-10,1,78,60,9,8,23,66,59,10,10,21
Eastern Mich.,Pittsburgh,2025-11-10,-1,66,59,10,10,21,78,60,9,8,23
Milwaukee,Little Rock,2025-11-10,1,92,56,9,11,23,72,56,8,15,15
Iowa St.,Mississippi St.,2025-11-10,0,96,70,15,9,25,80,58,15,26,14
TCU,Lamar University,2025-11-10,1,78,53,13,13,24,65,60,10,9,12
New Orleans,LSU,2025-11-10,-1,58,67,12,9,17,93,71,18,7,28
Lamar University,TCU,2025-11-10,-1,65,60,10,9,12,78,53,13,13,24
Lindenwood,Saint Louis,2025-11-10,-1,66,55,10,24,26,109,57,11,20,31
LSU,New Orleans,2025-11-10,1,93,71,18,7,28,58,67,12,9,17
Little Rock,Milwaukee,2025-11-10,-1,72,56,8,15,15,92,56,9,11,23
Saint Louis,Lindenwood,2025-11-10,1,109,57,11,20,31,66,55,10,24,26
Mississippi St.,Iowa St.,2025-11-10,0,80,58,15,26,14,96,70,15,9,25
Santa Clara,Xavier,2025-11-10,-1,87,64,12,11,17,68,56,13,13,34
Cleveland St.,Northwestern,2025-11-10,-1,63,60,10,17,13,110,68,11,7,22
Northwestern,Cleveland St.,2025-11-10,1,110,68,11,7,22,63,60,10,17,13
Xavier,Santa Clara,2025-11-10,1,68,56,13,13,34,87,64,12,11,17
