team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Indiana St.,Illinois St.,2025-02-15,1,85,55,10,13,21,76,55,9,15,16
Michigan St.,Illinois,2025-02-15,-1,79,68,14,7,13,65,63,12,11,13
Illinois,Michigan St.,2025-02-15,1,65,63,12,11,13,79,68,14,7,13
Jacksonville St.,Louisiana Tech,2025-02-15,-1,70,47,10,12,30,68,56,12,12,18
Louisiana Tech,Jacksonville St.,2025-02-15,1,68,56,12,12,18,70,47,10,12,30
Jacksonville,North Ala.,2025-02-15,-1,79,62,11,11,14,92,59,14,7,30
North Ala.,Jacksonville,2025-02-15,1,92,59,14,7,30,79,62,11,11,14
Kansas,Utah,2025-02-15,-1,67,55,6,12,20,74,63,16,7,28
Utah,Kansas,2025-02-15,1,74,63,16,7,28,67,55,6,12,20
Kennesaw St.,Sam Houston,2025-02-15,-1,76,57,10,16,18,78,47,5,13,33
Sam Houston,Kennesaw St.,2025-02-15,1,78,47,5,13,33,76,57,10,16,18
Kentucky,Texas,2025-02-15,-1,78,62,18,15,28,82,64,15,13,23
Texas,Kentucky,2025-02-15,1,82,64,15,13,23,78,62,18,15,28
LMU (CA),Portland,2025-02-15,-1,78,76,10,2,6,89,55,3,9,21
Portland,LMU (CA),2025-02-15,1,89,55,3,9,21,78,76,10,2,6
LSU,Oklahoma,2025-02-15,-1,82,56,4,9,30,79,60,14,10,32
Oklahoma,LSU,2025-02-15,1,79,60,14,10,32,82,56,4,9,30
La Salle,Rhode Island,2025-02-15,-1,71,67,14,11,12,86,50,6,11,27
Rhode Island,La Salle,2025-02-15,1,86,50,6,11,27,71,67,14,11,12
Liberty,UTEP,2025-02-15,-1,76,57,8,11,15,69,61,5,6,9
UTEP,Liberty,2025-02-15,1,69,61,5,6,9,76,57,8,11,15
Southern Ind.,Lindenwood,2025-02-15,-1,78,71,10,14,16,81,64,10,16,22
Lindenwood,Southern Ind.,2025-02-15,1,81,64,10,16,22,78,71,10,14,16
Presbyterian,Longwood,2025-02-15,-1,77,57,7,10,17,68,47,9,12,39
Longwood,Presbyterian,2025-02-15,1,68,47,9,12,39,77,57,7,10,17
Marshall,Louisiana,2025-02-15,-1,68,61,10,13,24,79,61,8,7,32
Louisiana,Marshall,2025-02-15,1,79,61,8,7,32,68,61,10,13,24
Vermont,Maine,2025-02-15,-1,65,48,6,12,18,61,54,8,12,9
Maine,Vermont,2025-02-15,1,61,54,8,12,9,65,48,6,12,18
St. Bonaventure,Massachusetts,2025-02-15,-1,73,54,9,15,23,59,51,7,15,27
Massachusetts,St. Bonaventure,2025-02-15,1,59,51,7,15,27,73,54,9,15,23
McNeese,New Orleans,2025-02-15,-1,78,72,15,6,9,64,56,14,20,9
New Orleans,McNeese,2025-02-15,1,64,56,14,20,9,78,72,15,6,9
VMI,Mercer,2025-02-15,-1,80,54,9,10,29,71,60,12,12,23
Mercer,VMI,2025-02-15,1,71,60,12,12,23,80,54,9,10,29
Mercyhurst,Stonehill,2025-02-15,-1,73,53,8,6,27,85,54,10,8,20
Stonehill,Mercyhurst,2025-02-15,1,85,54,10,8,20,73,53,8,6,27
Miami (FL),Pittsburgh,2025-02-15,-1,65,57,9,10,13,74,58,14,9,24
Pittsburgh,Miami (FL),2025-02-15,1,74,58,14,9,24,65,57,9,10,13
Miami (OH),Western Mich.,2025-02-15,-1,70,60,6,14,16,78,68,22,14,26
Western Mich.,Miami (OH),2025-02-15,1,78,68,22,14,26,70,60,6,14,16
Middle Tenn.,Western Ky.,2025-02-15,-1,87,70,15,6,22,77,79,21,9,17
Western Ky.,Middle Tenn.,2025-02-15,1,77,79,21,9,17,87,70,15,6,22
Minnesota,Southern California,2025-02-15,-1,69,57,13,10,20,66,48,6,14,18
Southern California,Minnesota,2025-02-15,1,66,48,6,14,18,69,57,13,10,20
Mississippi St.,Ole Miss,2025-02-15,-1,81,64,14,13,27,71,60,7,11,26
Ole Miss,Mississippi St.,2025-02-15,1,71,60,7,11,26,81,64,14,13,27
Monmouth,Towson,2025-02-15,-1,54,53,7,13,15,80,70,17,5,15
Towson,Monmouth,2025-02-15,1,80,70,17,5,15,54,53,7,13,15
Weber St.,Montana,2025-02-15,-1,58,47,3,14,8,65,52,5,9,7
Montana,Weber St.,2025-02-15,1,65,52,5,9,7,58,47,3,14,8
Morehead St.,Western Ill.,2025-02-15,-1,67,60,14,10,22,72,50,2,9,23
Western Ill.,Morehead St.,2025-02-15,1,72,50,2,9,23,67,60,14,10,22
Morgan St.,South Carolina St.,2025-02-15,-1,62,70,22,13,17,90,63,15,10,19
South Carolina St.,Morgan St.,2025-02-15,1,90,63,15,10,19,62,70,22,13,17
UMass Lowell,New Hampshire,2025-02-15,-1,79,54,11,18,16,80,62,10,12,11
New Hampshire,UMass Lowell,2025-02-15,1,80,62,10,12,11,79,54,11,18,16
Nicholls,Southeastern La.,2025-02-15,-1,81,65,12,13,18,84,70,12,8,17
Southeastern La.,Nicholls,2025-02-15,1,84,70,12,8,17,81,65,12,13,18
Norfolk St.,UMES,2025-02-15,-1,75,48,7,8,34,63,49,6,14,16
UMES,Norfolk St.,2025-02-15,1,63,49,6,14,16,75,48,7,8,34
North Carolina,Syracuse,2025-02-15,-1,88,61,13,9,23,82,66,15,10,22
Syracuse,North Carolina,2025-02-15,1,82,66,15,10,22,88,61,13,9,23
Oral Roberts,North Dakota,2025-02-15,-1,77,57,11,11,21,88,60,14,7,32
North Dakota,Oral Roberts,2025-02-15,1,88,60,14,7,32,77,57,11,11,21
Stony Brook,Northeastern,2025-02-15,-1,60,60,10,8,8,71,57,9,10,10
Northeastern,Stony Brook,2025-02-15,1,71,57,9,10,10,60,60,10,8,8
Northern Ariz.,Sacramento St.,2025-02-15,-1,65,54,8,12,18,61,50,7,20,6
Sacramento St.,Northern Ariz.,2025-02-15,1,61,50,7,20,6,65,54,8,12,18
Northern Colo.,Portland St.,2025-02-15,-1,71,61,9,13,18,82,59,6,14,18
Portland St.,Northern Colo.,2025-02-15,1,82,59,6,14,18,71,61,9,13,18
SFA,Northwestern St.,2025-02-15,-1,70,57,9,11,13,68,66,15,9,12
Northwestern St.,SFA,2025-02-15,1,68,66,15,9,12,70,57,9,11,13
Texas Tech,Oklahoma St.,2025-02-15,-1,93,62,9,8,19,55,51,6,14,21
Oklahoma St.,Texas Tech,2025-02-15,1,55,51,6,14,21,93,62,9,8,19
Omaha,St. Thomas (MN),2025-02-15,-1,84,56,8,13,21,95,55,7,6,31
St. Thomas (MN),Omaha,2025-02-15,1,95,55,7,6,31,84,56,8,13,21
Pacific,Oregon St.,2025-02-15,-1,65,45,5,12,23,79,60,10,10,13
Oregon St.,Pacific,2025-02-15,1,79,60,10,10,13,65,45,5,12,23
Washington,Penn St.,2025-02-15,-1,75,57,9,13,19,73,62,10,11,18
Penn St.,Washington,2025-02-15,1,73,62,10,11,18,75,57,9,13,19
Prairie View,Southern U.,2025-02-15,-1,60,53,7,16,21,72,64,13,10,24
Southern U.,Prairie View,2025-02-15,1,72,64,13,10,24,60,53,7,16,21
Princeton,Yale,2025-02-15,-1,57,56,11,10,24,84,56,6,8,15
Yale,Princeton,2025-02-15,1,84,56,6,8,15,57,56,11,10,24
Villanova,Providence,2025-02-15,-1,62,53,6,9,13,75,44,4,12,28
Providence,Villanova,2025-02-15,1,75,44,4,12,28,62,53,6,9,13
Purdue Fort Wayne,Robert Morris,2025-02-15,-1,69,58,8,16,12,76,53,8,17,20
Robert Morris,Purdue Fort Wayne,2025-02-15,1,76,53,8,17,20,69,58,8,16,12
Wisconsin,Purdue,2025-02-15,-1,94,52,2,3,24,84,56,4,4,21
Purdue,Wisconsin,2025-02-15,1,84,56,4,4,21,94,52,2,3,24
Rice,Tulane,2025-02-15,-1,78,58,11,8,23,81,57,10,6,25
Tulane,Rice,2025-02-15,1,81,57,10,6,25,78,58,11,8,23
Tennessee St.,SIUE,2025-02-15,-1,72,62,17,21,17,84,53,6,12,30
SIUE,Tennessee St.,2025-02-15,1,84,53,6,12,30,72,62,17,21,17
Wake Forest,SMU,2025-02-15,-1,77,54,12,9,30,66,61,17,10,22
SMU,Wake Forest,2025-02-15,1,66,61,17,10,22,77,54,12,9,30
Washington St.,Saint Mary's (CA),2025-02-15,-1,56,54,12,16,9,77,63,13,6,17
Saint Mary's (CA),Washington St.,2025-02-15,1,77,63,13,6,17,56,54,12,16,9
Samford,Wofford,2025-02-15,-1,76,59,11,11,18,68,51,8,13,25
Wofford,Samford,2025-02-15,1,68,51,8,13,25,76,59,11,11,18
San Francisco,San Diego,2025-02-15,-1,84,62,8,10,25,61,61,14,12,28
San Diego,San Francisco,2025-02-15,1,61,61,14,12,28,84,62,8,10,25
Seattle U,Tarleton St.,2025-02-15,-1,64,51,11,17,30,67,42,11,23,35
Tarleton St.,Seattle U,2025-02-15,1,67,42,11,23,35,64,51,11,17,30
UConn,Seton Hall,2025-02-15,-1,68,59,16,16,21,69,64,15,9,16
Seton Hall,UConn,2025-02-15,1,69,64,15,9,16,68,59,16,16,21
Texas St.,South Alabama,2025-02-15,-1,65,66,25,17,20,70,58,13,9,28
South Alabama,Texas St.,2025-02-15,1,70,58,13,9,28,65,66,25,17,20
Tennessee Tech,Southeast Mo. St.,2025-02-15,-1,69,56,5,12,14,83,62,5,8,4
Southeast Mo. St.,Tennessee Tech,2025-02-15,1,83,62,5,8,4,69,56,5,12,14
Southern Miss.,ULM,2025-02-15,-1,74,60,4,14,12,81,55,5,13,27
ULM,Southern Miss.,2025-02-15,1,81,55,5,13,27,74,60,4,14,12
Utah Valley,Southern Utah,2025-02-15,-1,70,49,9,9,34,68,71,17,9,10
Southern Utah,Utah Valley,2025-02-15,1,68,71,17,9,10,70,49,9,9,34
Vanderbilt,Tennessee,2025-02-15,-1,76,59,7,6,14,81,52,4,5,22
Tennessee,Vanderbilt,2025-02-15,1,81,52,4,5,22,76,59,7,6,14
The Citadel,Western Caro.,2025-02-15,-1,73,63,14,9,22,76,61,9,8,18
Western Caro.,The Citadel,2025-02-15,1,76,61,9,8,18,73,63,14,9,22
UTSA,Tulsa,2025-02-15,-1,76,61,14,11,31,80,47,3,15,29
Tulsa,UTSA,2025-02-15,1,80,47,3,15,29,76,61,14,11,31
UC Davis,UC San Diego,2025-02-15,-1,60,52,6,14,10,85,60,10,8,18
UC San Diego,UC Davis,2025-02-15,1,85,60,10,8,18,60,52,6,14,10
UC Santa Barbara,UC Riverside,2025-02-15,-1,69,52,5,9,15,81,58,14,11,20
UC Riverside,UC Santa Barbara,2025-02-15,1,81,58,14,11,20,69,52,5,9,15
Virginia,Virginia Tech,2025-02-15,-1,73,50,7,8,19,70,50,7,10,17
Virginia Tech,Virginia,2025-02-15,1,70,50,7,10,17,73,50,7,8,19
Bradley,Drake,2025-02-16,-1,61,43,6,13,12,59,41,7,13,22
Drake,Bradley,2025-02-16,1,59,41,7,13,22,61,43,6,13,12
Mount St. Mary's,Canisius,2025-02-16,-1,73,50,10,19,18,66,58,5,10,8
Canisius,Mount St. Mary's,2025-02-16,1,66,58,5,10,8,73,50,10,19,18
Youngstown St.,Cleveland St.,2025-02-16,-1,68,45,12,18,26,60,62,17,11,19
Cleveland St.,Youngstown St.,2025-02-16,1,60,62,17,11,19,68,45,12,18,26
Creighton,St. John's (NY),2025-02-16,-1,73,65,13,15,15,79,73,20,5,29
St. John's (NY),Creighton,2025-02-16,1,79,73,20,5,29,73,65,13,15,15
Detroit Mercy,Oakland,2025-02-16,-1,83,70,12,14,13,93,53,8,10,52
Oakland,Detroit Mercy,2025-02-16,1,93,53,8,10,52,83,70,12,14,13
Valparaiso,Evansville,2025-02-16,-1,69,57,9,11,17,79,52,6,10,24
Evansville,Valparaiso,2025-02-16,1,79,52,6,10,24,69,57,9,11,17
Manhattan,Fairfield,2025-02-16,-1,80,51,6,11,21,67,56,7,12,8
Fairfield,Manhattan,2025-02-16,1,67,56,7,12,8,80,51,6,11,21
Fla. Atlantic,Temple,2025-02-16,-1,83,56,14,12,35,81,65,13,7,26
Temple,Fla. Atlantic,2025-02-16,1,81,65,13,7,26,83,56,14,12,35
Wright St.,Green Bay,2025-02-16,-1,68,56,10,16,24,79,52,6,12,34
Green Bay,Wright St.,2025-02-16,1,79,52,6,12,34,68,56,10,16,24
Iona,Quinnipiac,2025-02-16,-1,74,65,5,13,8,79,60,9,21,12
Quinnipiac,Iona,2025-02-16,1,79,60,9,21,12,74,65,5,13,8
Iowa,Maryland,2025-02-16,-1,75,72,10,11,6,101,67,10,15,13
Maryland,Iowa,2025-02-16,1,101,67,10,15,13,75,72,10,11,6
Louisville,Notre Dame,2025-02-16,-1,75,53,6,10,17,60,55,9,11,16
Notre Dame,Louisville,2025-02-16,1,60,55,9,11,16,75,53,6,10,17
Marist,Merrimack,2025-02-16,-1,61,54,13,17,16,60,57,9,10,13
Merrimack,Marist,2025-02-16,1,60,57,9,10,13,61,54,13,17,16
Memphis,Wichita St.,2025-02-16,-1,79,75,16,10,20,84,75,19,8,26
Wichita St.,Memphis,2025-02-16,1,84,75,19,8,26,79,75,16,10,20
Michigan,Ohio St.,2025-02-16,-1,86,68,19,12,17,83,61,12,9,27
Ohio St.,Michigan,2025-02-16,1,83,61,12,9,27,86,68,19,12,17
Northern Ky.,Milwaukee,2025-02-16,-1,70,54,9,5,20,92,59,21,10,27
Milwaukee,Northern Ky.,2025-02-16,1,92,59,21,10,27,70,54,9,5,20
Missouri St.,UIC,2025-02-16,-1,58,54,6,16,12,63,49,7,15,27
UIC,Missouri St.,2025-02-16,1,63,49,7,15,27,58,54,6,16,12
Nebraska,Northwestern,2025-02-16,-1,68,45,5,14,28,64,72,23,16,8
Northwestern,Nebraska,2025-02-16,1,64,72,23,16,8,68,45,5,14,28
Utah St.,New Mexico,2025-02-16,-1,79,59,12,14,16,82,52,14,14,34
New Mexico,Utah St.,2025-02-16,1,82,52,14,14,34,79,59,12,14,16
Rutgers,Oregon,2025-02-16,-1,57,52,6,13,7,75,60,11,9,8
Oregon,Rutgers,2025-02-16,1,75,60,11,9,8,57,52,6,13,7
Rider,Saint Peter's,2025-02-16,-1,65,51,8,12,12,66,60,22,15,16
Saint Peter's,Rider,2025-02-16,1,66,60,22,15,16,65,51,8,12,12
Siena,Sacred Heart,2025-02-16,-1,80,65,18,9,20,73,60,13,11,17
Sacred Heart,Siena,2025-02-16,1,73,60,13,11,17,80,65,18,9,20
South Dakota St.,South Dakota,2025-02-16,-1,94,65,15,15,26,91,66,10,7,26
South Dakota,South Dakota St.,2025-02-16,1,91,66,10,7,26,94,65,15,15,26
South Fla.,UAB,2025-02-16,-1,78,65,10,6,20,85,65,17,10,25
UAB,South Fla.,2025-02-16,1,85,65,17,10,25,78,65,10,6,20
Houston Christian,A&M-Corpus Christi,2025-02-17,-1,62,56,8,9,13,68,48,7,11,25
A&M-Corpus Christi,Houston Christian,2025-02-17,1,68,48,7,11,25,62,56,8,9,13
Alabama A&M,Ark.-Pine Bluff,2025-02-17,-1,75,57,12,23,27,61,58,9,18,36
Ark.-Pine Bluff,Alabama A&M,2025-02-17,1,61,58,9,18,36,75,57,12,23,27
Alabama St.,Mississippi Val.,2025-02-17,-1,79,65,10,8,9,56,63,8,12,3
Mississippi Val.,Alabama St.,2025-02-17,1,56,63,8,12,3,79,65,10,8,9
Alcorn,Florida A&M,2025-02-17,-1,76,52,6,10,20,85,61,11,7,16
Florida A&M,Alcorn,2025-02-17,1,85,61,11,7,16,76,52,6,10,20
Arizona,Baylor,2025-02-17,-1,74,58,11,13,18,67,55,11,12,25
Baylor,Arizona,2025-02-17,1,67,55,11,12,25,74,58,11,13,18
Jackson St.,Bethune-Cookman,2025-02-17,-1,84,58,11,12,27,71,56,6,14,13
Bethune-Cookman,Jackson St.,2025-02-17,1,71,56,6,14,13,84,58,11,12,27
Lehigh,Bucknell,2025-02-17,-1,50,55,5,7,13,67,54,8,10,16
Bucknell,Lehigh,2025-02-17,1,67,54,8,10,16,50,55,5,7,13
Coppin St.,South Carolina St.,2025-02-17,-1,57,52,13,23,22,87,60,13,12,21
South Carolina St.,Coppin St.,2025-02-17,1,87,60,13,12,21,57,52,13,23,22
Delaware St.,Norfolk St.,2025-02-17,-1,84,69,9,14,14,96,68,10,15,23
Norfolk St.,Delaware St.,2025-02-17,1,96,68,10,15,23,84,69,9,14,14
Duke,Virginia,2025-02-17,-1,80,59,10,6,11,62,52,4,5,17
Virginia,Duke,2025-02-17,1,62,52,4,5,17,80,59,10,6,11
SFA,East Texas A&M,2025-02-17,-1,76,52,12,18,24,74,61,11,13,20
East Texas A&M,SFA,2025-02-17,1,74,61,11,13,20,76,52,12,18,24
Prairie View,Grambling,2025-02-17,-1,48,53,10,13,12,70,62,14,7,15
Grambling,Prairie View,2025-02-17,1,70,62,14,7,15,48,53,10,13,12
UMES,Howard,2025-02-17,-1,62,57,15,15,25,86,59,5,7,16
Howard,UMES,2025-02-17,1,86,59,5,7,16,62,57,15,15,25
Kansas St.,Utah,2025-02-17,-1,69,60,6,11,10,74,63,21,12,30
Utah,Kansas St.,2025-02-17,1,74,63,21,12,30,69,60,6,11,10
Lamar University,Northwestern St.,2025-02-17,-1,75,55,16,13,19,65,51,8,9,15
Northwestern St.,Lamar University,2025-02-17,1,65,51,8,9,15,75,55,16,13,19
McNeese,Southeastern La.,2025-02-17,-1,88,53,12,12,26,82,61,12,8,18
Southeastern La.,McNeese,2025-02-17,1,82,61,12,8,18,88,53,12,12,26
Morgan St.,N.C. Central,2025-02-17,-1,92,61,9,9,18,78,64,18,13,23
N.C. Central,Morgan St.,2025-02-17,1,78,64,18,13,23,92,61,9,9,18
Murray St.,UNI,2025-02-17,0,67,58,7,13,12,74,53,8,10,26
UNI,Murray St.,2025-02-17,0,74,53,8,10,26,67,58,7,13,12
Nicholls,New Orleans,2025-02-17,-1,78,66,8,5,16,62,64,14,10,18
New Orleans,Nicholls,2025-02-17,1,62,64,14,10,18,78,66,8,5,16
Texas Southern,Southern U.,2025-02-17,-1,57,56,11,20,23,66,47,11,24,31
Southern U.,Texas Southern,2025-02-17,1,66,47,11,24,31,57,56,11,20,23
UIW,UTRGV,2025-02-17,-1,66,66,20,13,13,60,55,5,11,10
UTRGV,UIW,2025-02-17,1,60,55,5,11,10,66,66,20,13,13
Air Force,Wyoming,2025-02-18,-1,62,49,3,8,17,69,54,12,10,22
Wyoming,Air Force,2025-02-18,1,69,54,12,10,22,62,49,3,8,17
NIU,Akron,2025-02-18,-1,63,60,6,8,18,73,56,8,10,26
Akron,NIU,2025-02-18,1,73,56,8,10,26,63,60,6,8,18
Houston,Arizona St.,2025-02-18,-1,80,54,13,12,20,65,44,8,13,26
Arizona St.,Houston,2025-02-18,1,65,44,8,13,26,80,54,13,12,20
Austin Peay,Bellarmine,2025-02-18,-1,68,59,9,10,22,94,58,2,6,17
Bellarmine,Austin Peay,2025-02-18,1,94,58,2,6,17,68,59,9,10,22
Kansas,BYU,2025-02-18,-1,57,63,9,15,5,91,66,10,10,12
BYU,Kansas,2025-02-18,1,91,66,10,10,12,57,63,9,15,5
Ball St.,Toledo,2025-02-18,-1,66,47,7,13,17,67,62,14,8,12
Toledo,Ball St.,2025-02-18,1,67,62,14,8,12,66,47,7,13,17
Virginia Tech,Boston College,2025-02-18,-1,36,51,10,17,8,54,53,6,11,6
Boston College,Virginia Tech,2025-02-18,1,54,53,6,11,6,36,51,10,17,8
Kent St.,Bowling Green,2025-02-18,-1,91,59,6,9,23,84,60,13,8,34
Bowling Green,Kent St.,2025-02-18,1,84,60,13,8,34,91,59,6,9,23
Western Mich.,Buffalo,2025-02-18,-1,97,71,15,11,5,64,43,6,18,37
Buffalo,Western Mich.,2025-02-18,1,64,43,6,18,37,97,71,15,11,5
Butler,Xavier,2025-02-18,-1,63,55,4,20,14,76,68,4,9,11
Xavier,Butler,2025-02-18,1,76,68,4,9,11,63,55,4,20,14
Central Ark.,Queens (NC),2025-02-18,-1,72,48,7,18,18,89,52,4,7,22
Queens (NC),Central Ark.,2025-02-18,1,89,52,4,7,22,72,48,7,18,18
Central Mich.,Ohio,2025-02-18,-1,82,54,8,5,35,84,64,8,4,20
Ohio,Central Mich.,2025-02-18,1,84,64,8,4,20,82,54,8,5,35
Nevada,Colorado St.,2025-02-18,-1,71,54,3,7,17,79,44,8,16,27
Colorado St.,Nevada,2025-02-18,1,79,44,8,16,27,71,54,3,7,17
Colorado,Iowa St.,2025-02-18,-1,65,53,9,14,22,79,47,7,14,31
Iowa St.,Colorado,2025-02-18,1,79,47,7,14,31,65,53,9,14,22
Loyola Chicago,Davidson,2025-02-18,-1,77,63,14,9,18,69,58,12,9,26
Davidson,Loyola Chicago,2025-02-18,1,69,58,12,9,26,77,63,14,9,18
Lipscomb,Eastern Ky.,2025-02-18,-1,57,60,9,7,20,66,60,11,13,10
Eastern Ky.,Lipscomb,2025-02-18,1,66,60,11,13,10,57,60,9,7,20
Miami (OH),Eastern Mich.,2025-02-18,-1,66,63,13,9,16,76,52,11,15,19
Eastern Mich.,Miami (OH),2025-02-18,1,76,52,11,15,19,66,63,13,9,16
Jacksonville,FGCU,2025-02-18,-1,56,58,17,12,15,72,59,18,9,23
FGCU,Jacksonville,2025-02-18,1,72,59,18,9,23,56,58,17,12,15
Oklahoma,Florida,2025-02-18,-1,63,49,7,13,27,85,62,9,6,23
Florida,Oklahoma,2025-02-18,1,85,62,9,6,23,63,49,7,13,27
Fresno St.,San Diego St.,2025-02-18,-1,60,55,4,16,8,83,63,11,10,8
San Diego St.,Fresno St.,2025-02-18,1,83,63,11,10,8,60,55,4,16,8
Illinois,Wisconsin,2025-02-18,-1,74,60,9,14,14,95,65,13,10,22
Wisconsin,Illinois,2025-02-18,1,95,65,13,10,22,74,60,9,14,14
South Carolina,LSU,2025-02-18,-1,67,51,9,18,15,81,62,8,10,7
LSU,South Carolina,2025-02-18,1,81,62,8,10,7,67,51,9,18,15
Seton Hall,Marquette,2025-02-18,-1,56,57,9,10,14,80,56,13,14,13
Marquette,Seton Hall,2025-02-18,1,80,56,13,14,13,56,57,9,10,14
Purdue,Michigan St.,2025-02-18,-1,66,47,5,12,11,75,48,5,8,21
Michigan St.,Purdue,2025-02-18,1,75,48,5,8,21,66,47,5,12,11
Minnesota,UCLA,2025-02-18,-1,64,48,8,16,13,61,51,12,9,19
UCLA,Minnesota,2025-02-18,1,61,51,12,9,19,64,48,8,16,13
Texas A&M,Mississippi St.,2025-02-18,-1,54,53,11,19,13,70,51,5,11,20
Mississippi St.,Texas A&M,2025-02-18,1,70,51,5,11,20,54,53,11,19,13
West Georgia,North Ala.,2025-02-18,-1,62,61,7,13,8,80,55,5,5,29
North Ala.,West Georgia,2025-02-18,1,80,55,5,5,29,62,61,7,13,8
North Florida,Stetson,2025-02-18,-1,79,72,16,11,14,71,55,8,15,17
Stetson,North Florida,2025-02-18,1,71,55,8,15,17,79,72,16,11,14
Syracuse,Pittsburgh,2025-02-18,-1,69,60,14,14,11,80,54,11,12,24
Pittsburgh,Syracuse,2025-02-18,1,80,54,11,12,24,69,60,14,14,11
Texas Tech,TCU,2025-02-18,-1,66,53,7,13,8,69,58,15,9,22
TCU,Texas Tech,2025-02-18,1,69,58,15,9,22,66,53,7,13,8
Tennessee St.,UT Martin,2025-02-18,-1,86,51,15,17,33,75,49,10,14,34
UT Martin,Tennessee St.,2025-02-18,1,75,49,10,14,34,86,51,15,17,33
Villanova,UConn,2025-02-18,-1,59,54,9,9,16,66,51,10,9,18
UConn,Villanova,2025-02-18,1,66,51,10,9,18,59,54,9,9,16
Alabama,Missouri,2025-02-19,-1,98,65,11,14,21,110,58,9,8,47
Missouri,Alabama,2025-02-19,1,110,58,9,8,47,98,65,11,14,21
American,Army West Point,2025-02-19,-1,69,61,9,7,13,76,52,8,8,20
Army West Point,American,2025-02-19,1,76,52,8,8,20,69,61,9,7,13
South Alabama,Arkansas St.,2025-02-19,-1,60,55,10,9,22,56,55,14,19,14
Arkansas St.,South Alabama,2025-02-19,1,56,55,14,19,14,60,55,10,9,22
Arkansas,Auburn,2025-02-19,-1,60,55,4,11,14,67,62,13,12,17
Auburn,Arkansas,2025-02-19,1,67,62,13,12,17,60,55,4,11,14
UNI,Belmont,2025-02-19,-1,82,64,19,12,22,75,62,6,8,16
Belmont,UNI,2025-02-19,1,75,62,6,8,16,82,64,19,12,22
New Mexico,Boise St.,2025-02-19,-1,78,57,6,15,17,86,52,7,13,32
Boise St.,New Mexico,2025-02-19,1,86,52,7,13,32,78,57,6,15,17
Loyola Maryland,Boston U.,2025-02-19,-1,66,59,9,11,9,68,55,6,12,8
Boston U.,Loyola Maryland,2025-02-19,1,68,55,6,12,8,66,59,9,11,9
Bradley,Illinois St.,2025-02-19,-1,71,61,12,9,11,82,54,7,4,27
Illinois St.,Bradley,2025-02-19,1,82,54,7,4,27,71,61,12,9,11
Charleston So.,High Point,2025-02-19,-1,60,54,9,17,14,83,59,6,8,12
High Point,Charleston So.,2025-02-19,1,83,59,6,8,12,60,54,9,17,14
Temple,Charlotte,2025-02-19,-1,72,54,4,9,26,78,58,9,11,18
Charlotte,Temple,2025-02-19,1,78,58,9,11,18,72,54,4,9,26
Western Caro.,Chattanooga,2025-02-19,-1,86,72,15,7,14,91,63,11,6,23
Chattanooga,Western Caro.,2025-02-19,1,91,63,11,6,23,86,72,15,7,14
Cincinnati,West Virginia,2025-02-19,-1,59,61,10,6,7,62,55,12,10,14
West Virginia,Cincinnati,2025-02-19,1,62,55,12,10,14,59,61,10,6,7
Navy,Colgate,2025-02-19,-1,75,61,9,7,16,79,51,5,10,21
Colgate,Navy,2025-02-19,1,79,51,5,10,21,75,61,9,7,16
St. John's (NY),DePaul,2025-02-19,-1,82,69,16,10,11,58,55,7,16,12
DePaul,St. John's (NY),2025-02-19,1,58,55,7,16,12,82,69,16,10,11
Oral Roberts,Denver,2025-02-19,-1,60,50,6,10,23,71,48,8,12,25
Denver,Oral Roberts,2025-02-19,1,71,48,8,12,25,60,50,6,10,23
IU Indy,Detroit Mercy,2025-02-19,-1,80,54,8,9,22,71,65,15,10,16
Detroit Mercy,IU Indy,2025-02-19,1,71,65,15,10,16,80,54,8,9,22
UIC,Drake,2025-02-19,-1,57,42,6,15,16,74,54,13,7,22
Drake,UIC,2025-02-19,1,74,54,13,7,22,57,42,6,15,16
Fordham,Duquesne,2025-02-19,-1,64,56,11,18,18,73,56,11,11,26
Duquesne,Fordham,2025-02-19,1,73,56,11,11,26,64,56,11,18,18
UNC Greensboro,ETSU,2025-02-19,-1,49,53,7,12,3,65,48,11,14,20
ETSU,UNC Greensboro,2025-02-19,1,65,48,11,14,20,49,53,7,12,3
East Carolina,Tulane,2025-02-19,-1,81,72,17,8,17,86,56,13,14,29
Tulane,East Carolina,2025-02-19,1,86,56,13,14,29,81,72,17,8,17
Evansville,Indiana St.,2025-02-19,-1,79,63,9,8,14,74,51,5,11,26
Indiana St.,Evansville,2025-02-19,1,74,51,5,11,26,79,63,9,8,14
Miami (FL),Florida St.,2025-02-19,-1,66,60,10,16,14,74,55,9,13,29
Florida St.,Miami (FL),2025-02-19,1,74,55,9,13,29,66,60,10,16,14
Furman,Samford,2025-02-19,-1,80,53,9,16,27,72,67,14,13,11
Samford,Furman,2025-02-19,1,72,67,14,13,11,80,53,9,16,27
Gardner-Webb,Longwood,2025-02-19,-1,77,61,9,14,16,90,58,9,13,22
Longwood,Gardner-Webb,2025-02-19,1,90,58,9,13,22,77,61,9,14,16
Saint Joseph's,George Washington,2025-02-19,-1,79,54,10,11,20,68,67,21,11,18
George Washington,Saint Joseph's,2025-02-19,1,68,67,21,11,18,79,54,10,11,20
Providence,Georgetown,2025-02-19,-1,72,62,14,14,20,93,59,10,10,28
